chunk_id,primary_topic,primary_score,pca_x,pca_y,confidence_level
d9e934a8:00000,Colonialism,0.5371001213776475,2.65556411978833,-0.291806761778816,high
42b9c9cd:00001,Colonialism,0.4193570122887501,0.6744380014398595,-0.4242485524856218,high
439e454a:00000,Historical Slavery,0.5536069018751993,1.6752931744171098,-0.2431299842029498,high
595b22a6:00000,Historical Slavery,0.459619051084479,1.3864741555748343,0.17426140859304717,high
36b044f7:00000,Historical Slavery,0.4527242856945506,1.2480611800102397,-0.18749603550888658,high
9a5d1dbb:00000,Historical Slavery,0.5245213986774926,1.6797101684282214,-0.6968116735662627,high
0edc3336:00000,Historical Slavery,0.3712046813826063,-0.17513234192057128,-0.10497367892359806,high
e570c26d:00001,Historical Slavery,0.5418901577660865,1.8971038543386143,-0.752521741559493,high
21ec7247:00000,Historical Slavery,0.4642862554921886,0.8908625986450072,-0.9619646140172861,high
85562667:00001,Historical Slavery,0.4743757399824175,1.35556124668419,-0.8537572135283968,high
d1862d35:00000,Historical Slavery,0.5048939591875967,1.8595580799633389,-0.8449563775907596,high
e43a34e0:00000,Historical Slavery,0.454062761782423,1.2957059827746051,-0.22721928407245845,high
334b5293:00000,Historical Slavery,0.4675938811224924,1.1123243122069517,-0.25590601420977,high
97bfef21:00000,Historical Slavery,0.3968649707415403,0.5084387521833155,-0.12671673542700101,high
97bfef21:00001,Historical Slavery,0.5694063902867174,1.8911836324451414,-0.42765672456699566,high
61100d92:00000,Historical Slavery,0.5014837505454451,1.7655030932146216,-0.569385930168926,high
61100d92:00001,Historical Slavery,0.5099907479800685,2.388765522608554,-0.04798945232526315,high
